Time [s],Packet ID,MOSI,MISO
3.225210372000000,0,0x00,0x00
4.055446700000000,0,0xDA,0x3F
4.055447324000000,0,0x00,0xFF
4.055448452000000,0,0x00,0xFF
4.055449076000000,0,0x00,0xFF
4.055451640000000,0,0xCD,0xE1
4.055452264000000,0,0x00,0xE1
4.055453388000000,0,0x00,0x00
4.055454012000000,0,0x00,0x40
4.055455840000000,0,0x4D,0x40
4.055456464000000,0,0x00,0x40
4.055457576000000,0,0x00,0x40
4.055458200000000,0,0x00,0x40
4.055460264000000,0,0xCC,0x40
4.055460888000000,0,0x00,0x40
4.055462012000000,0,0x00,0x04
4.055462636000000,0,0x00,0x40
4.055465168000000,0,0xDA,0x40
4.055465792000000,0,0x00,0x40
4.055466920000000,0,0x00,0xAA
4.055467544000000,0,0x00,0x55
4.055469324000000,0,0xDA,0x55
4.055469948000000,0,0x00,0x55
4.055471076000000,0,0x00,0xAA
4.055471700000000,0,0x00,0x55
4.055473512000000,0,0xC2,0x55
4.055474136000000,0,0x00,0x55
4.055475264000000,0,0x00,0x0C
4.055475888000000,0,0x00,0x5B
4.055478436000000,0,0x4C,0x5B
4.055479060000000,0,0x00,0x5B
4.055480168000000,0,0x04,0x5B
4.055480792000000,0,0x40,0x5B
4.055482964000000,0,0xCD,0x5B
4.055483592000000,0,0x00,0x5B
4.055484716000000,0,0x00,0x00
4.055485340000000,0,0x00,0x00
4.055487184000000,0,0x4D,0x00
4.055487808000000,0,0x00,0x00
4.055488920000000,0,0x00,0x00
4.055489544000000,0,0x47,0x00
4.115473204000000,0,0xC2,0x00
4.115473828000000,0,0x00,0x00
4.115474952000000,0,0x00,0x0C
4.115475576000000,0,0x00,0x5B
4.115483280000000,0,0xC2,0x5B
4.115483904000000,0,0x00,0x5B
4.115485028000000,0,0x00,0x0C
4.115485656000000,0,0x00,0x5B
4.115487968000000,0,0x41,0x5B
4.115488592000000,0,0x00,0x5B
4.115489700000000,0,0x00,0x5B
4.115490324000000,0,0x58,0x5B
4.115492420000000,0,0x00,0x5B
4.115493044000000,0,0x00,0x5B
4.115494516000000,0,0xAA,0x5B
4.115495140000000,0,0xAA,0x5B
4.115496624000000,0,0xAA,0x5B
4.115497248000000,0,0xAA,0x5B
4.115498732000000,0,0x4E,0x5B
4.115499356000000,0,0x00,0x5B
4.115500840000000,0,0x00,0x5B
4.115501468000000,0,0x00,0x5B
4.115502952000000,0,0x33,0x5B
4.115503576000000,0,0x33,0x5B
4.115505060000000,0,0xFF,0x5B
4.115505684000000,0,0xFF,0x5B
4.115507172000000,0,0xD3,0x5B
4.115507796000000,0,0xE2,0x5B
4.115509280000000,0,0xE0,0x5B
4.115509904000000,0,0x0E,0x5B
4.115511388000000,0,0xE1,0x5B
4.115512012000000,0,0xFF,0x5B
4.115513500000000,0,0xD3,0x5B
4.115514124000000,0,0xE2,0x5B
4.115515608000000,0,0x86,0x5B
4.115516232000000,0,0xDD,0x5B
4.115517716000000,0,0x60,0x5B
4.115518340000000,0,0x00,0x5B
4.115519824000000,0,0x00,0x5B
4.115520452000000,0,0x00,0x5B
4.115521936000000,0,0x00,0x5B
4.115522560000000,0,0x18,0x5B
4.115524044000000,0,0x3A,0x5B
4.115524668000000,0,0xFF,0x5B
4.115526156000000,0,0x00,0x5B
4.115526780000000,0,0x00,0x5B
4.115528264000000,0,0x00,0x5B
4.115528888000000,0,0x00,0x5B
4.115530372000000,0,0x00,0x5B
4.115530996000000,0,0x00,0x5B
4.115532484000000,0,0x00,0x5B
4.115533108000000,0,0x00,0x5B
4.115534592000000,0,0x00,0x5B
4.115535216000000,0,0x00,0x5B
4.115536700000000,0,0x00,0x5B
4.115537324000000,0,0x00,0x5B
4.115538812000000,0,0x00,0x5B
4.115539436000000,0,0x00,0x5B
4.115540920000000,0,0x00,0x5B
4.115541544000000,0,0x00,0x5B
4.115543028000000,0,0xFF,0x5B
4.115543652000000,0,0x02,0x5B
4.115545140000000,0,0x00,0x5B
4.115545764000000,0,0x00,0x5B
4.115547248000000,0,0x00,0x5B
4.115547872000000,0,0x00,0x5B
4.115549356000000,0,0x00,0x5B
4.115549980000000,0,0x00,0x5B
4.115551468000000,0,0x00,0x5B
4.115552092000000,0,0x00,0x5B
4.115553576000000,0,0x00,0x5B
4.115554200000000,0,0x01,0x5B
4.115555684000000,0,0xFF,0x5B
4.115556308000000,0,0xFF,0x5B
4.115557796000000,0,0xD3,0x5B
4.115558420000000,0,0xE2,0x5B
4.115559904000000,0,0x87,0x5B
4.115560528000000,0,0x00,0x5B
4.115562012000000,0,0x10,0x5B
4.115562636000000,0,0x54,0x5B
4.115564124000000,0,0x00,0x5B
4.115564748000000,0,0x00,0x5B
4.115566232000000,0,0x00,0x5B
4.115566856000000,0,0x00,0x5B
4.115568340000000,0,0xFE,0x5B
4.115568964000000,0,0x80,0x5B
4.115570452000000,0,0x00,0x5B
4.115571076000000,0,0x00,0x5B
4.115572560000000,0,0x00,0x5B
4.115573184000000,0,0x00,0x5B
4.115574668000000,0,0x00,0x5B
4.115575292000000,0,0x00,0x5B
4.115576780000000,0,0xE2,0x5B
4.115577404000000,0,0x0E,0x5B
4.115578888000000,0,0xE1,0x5B
4.115579512000000,0,0xFF,0x5B
4.115580996000000,0,0xFE,0x5B
4.115581624000000,0,0xFF,0x5B
4.115583108000000,0,0xD3,0x5B
4.115583732000000,0,0xE2,0x5B
4.115585216000000,0,0x55,0x5B
4.115585840000000,0,0x55,0x5B
4.115587324000000,0,0x00,0x00
4.115587948000000,0,0x00,0x00
5.115440852000000,0,0xC2,0x5B
5.115441476000000,0,0x00,0x5B
5.115442600000000,0,0x00,0x0C
5.115443224000000,0,0x00,0x5B
5.115450928000000,0,0xC2,0x5B
5.115451552000000,0,0x00,0x5B
5.115452680000000,0,0x00,0x0C
5.115453304000000,0,0x00,0x5B
5.115455616000000,0,0x41,0x5B
5.115456240000000,0,0x00,0x5B
5.115457352000000,0,0x00,0x5B
5.115457976000000,0,0x58,0x5B
5.115460068000000,0,0x00,0x5B
5.115460696000000,0,0x00,0x5B
5.115462164000000,0,0xAA,0x5B
5.115462788000000,0,0xAA,0x5B
5.115464272000000,0,0xAA,0x5B
5.115464896000000,0,0xAA,0x5B
5.115466380000000,0,0x4E,0x5B
5.115467008000000,0,0x00,0x5B
5.115468492000000,0,0x00,0x5B
5.115469116000000,0,0x00,0x5B
5.115470600000000,0,0x33,0x5B
5.115471224000000,0,0x33,0x5B
5.115472708000000,0,0xFF,0x5B
5.115473336000000,0,0xFF,0x5B
5.115474820000000,0,0xD3,0x5B
5.115475444000000,0,0xE2,0x5B
5.115476928000000,0,0xE0,0x5B
5.115477552000000,0,0x0E,0x5B
5.115479040000000,0,0xE1,0x5B
5.115479664000000,0,0xFF,0x5B
5.115481148000000,0,0xD3,0x5B
5.115481772000000,0,0xE2,0x5B
5.115483256000000,0,0x86,0x5B
5.115483880000000,0,0xDD,0x5B
5.115485364000000,0,0x60,0x5B
5.115485992000000,0,0x00,0x5B
5.115487476000000,0,0x00,0x5B
5.115488100000000,0,0x00,0x5B
5.115489584000000,0,0x00,0x5B
5.115490208000000,0,0x18,0x5B
5.115491696000000,0,0x3A,0x5B
5.115492320000000,0,0xFF,0x5B
5.115493804000000,0,0x00,0x5B
5.115494428000000,0,0x00,0x5B
5.115495912000000,0,0x00,0x5B
5.115496536000000,0,0x00,0x5B
5.115498024000000,0,0x00,0x5B
5.115498648000000,0,0x00,0x5B
5.115500132000000,0,0x00,0x5B
5.115500756000000,0,0x00,0x5B
5.115502240000000,0,0x00,0x5B
5.115502864000000,0,0x00,0x5B
5.115504352000000,0,0x00,0x5B
5.115504976000000,0,0x00,0x5B
5.115506460000000,0,0x00,0x5B
5.115507084000000,0,0x00,0x5B
5.115508568000000,0,0x00,0x5B
5.115509192000000,0,0x00,0x5B
5.115510680000000,0,0xFF,0x5B
5.115511304000000,0,0x02,0x5B
5.115512788000000,0,0x00,0x5B
5.115513412000000,0,0x00,0x5B
5.115514896000000,0,0x00,0x5B
5.115515520000000,0,0x00,0x5B
5.115517008000000,0,0x00,0x5B
5.115517632000000,0,0x00,0x5B
5.115519116000000,0,0x00,0x5B
5.115519740000000,0,0x00,0x5B
5.115521224000000,0,0x00,0x5B
5.115521848000000,0,0x01,0x5B
5.115523336000000,0,0xFF,0x5B
5.115523960000000,0,0xFF,0x5B
5.115525444000000,0,0xD3,0x5B
5.115526068000000,0,0xE2,0x5B
5.115527552000000,0,0x87,0x5B
5.115528176000000,0,0x00,0x5B
5.115529664000000,0,0x10,0x5B
5.115530288000000,0,0x54,0x5B
5.115531772000000,0,0x00,0x5B
5.115532396000000,0,0x00,0x5B
5.115533880000000,0,0x00,0x5B
5.115534504000000,0,0x00,0x5B
5.115535992000000,0,0xFE,0x5B
5.115536616000000,0,0x80,0x5B
5.115538100000000,0,0x00,0x5B
5.115538724000000,0,0x00,0x5B
5.115540208000000,0,0x00,0x5B
5.115540832000000,0,0x00,0x5B
5.115542320000000,0,0x00,0x5B
5.115542944000000,0,0x00,0x5B
5.115544428000000,0,0xE2,0x5B
5.115545052000000,0,0x0E,0x5B
5.115546536000000,0,0xE1,0x5B
5.115547160000000,0,0xFF,0x5B
5.115548648000000,0,0xFE,0x5B
5.115549272000000,0,0xFF,0x5B
5.115550756000000,0,0xD3,0x5B
5.115551380000000,0,0xE2,0x5B
5.115552864000000,0,0x55,0x5B
5.115553488000000,0,0x55,0x5B
5.115554976000000,0,0x00,0x00
5.115555600000000,0,0x00,0x00
6.115431728000000,0,0xC2,0x5B
6.115432352000000,0,0x00,0x5B
6.115433480000000,0,0x00,0x0C
6.115434104000000,0,0x00,0x5B
6.115441556000000,0,0xC2,0x5B
6.115442180000000,0,0x00,0x5B
6.115443308000000,0,0x00,0x0C
6.115443932000000,0,0x00,0x5B
6.115446244000000,0,0x41,0x5B
6.115446868000000,0,0x00,0x5B
6.115447980000000,0,0x00,0x5B
6.115448604000000,0,0x50,0x5B
6.115450696000000,0,0x00,0x5B
6.115451324000000,0,0x00,0x5B
6.115452792000000,0,0xAA,0x5B
6.115453416000000,0,0xAA,0x5B
6.115454900000000,0,0xAA,0x5B
6.115455524000000,0,0xAA,0x5B
6.115457008000000,0,0x46,0x5B
6.115457636000000,0,0x00,0x5B
6.115459120000000,0,0x00,0x5B
6.115459744000000,0,0x00,0x5B
6.115461228000000,0,0x33,0x5B
6.115461852000000,0,0x33,0x5B
6.115463336000000,0,0x00,0x5B
6.115463964000000,0,0x00,0x5B
6.115465448000000,0,0x00,0x5B
6.115466072000000,0,0x02,0x5B
6.115467556000000,0,0xE0,0x5B
6.115468180000000,0,0x0E,0x5B
6.115469668000000,0,0xE1,0x5B
6.115470292000000,0,0xFF,0x5B
6.115471776000000,0,0xD3,0x5B
6.115472400000000,0,0xE2,0x5B
6.115473884000000,0,0x86,0x5B
6.115474508000000,0,0xDD,0x5B
6.115475996000000,0,0x60,0x5B
6.115476620000000,0,0x00,0x5B
6.115478104000000,0,0x00,0x5B
6.115478728000000,0,0x00,0x5B
6.115480212000000,0,0x00,0x5B
6.115480836000000,0,0x10,0x5B
6.115482324000000,0,0x3A,0x5B
6.115482948000000,0,0xFF,0x5B
6.115484432000000,0,0xFE,0x5B
6.115485056000000,0,0x80,0x5B
6.115486540000000,0,0x00,0x5B
6.115487164000000,0,0x00,0x5B
6.115488652000000,0,0x00,0x5B
6.115489276000000,0,0x00,0x5B
6.115490760000000,0,0x00,0x5B
6.115491384000000,0,0x00,0x5B
6.115492868000000,0,0xE2,0x5B
6.115493492000000,0,0x0E,0x5B
6.115494980000000,0,0xE1,0x5B
6.115495604000000,0,0xFF,0x5B
6.115497088000000,0,0xFE,0x5B
6.115497712000000,0,0xFF,0x5B
6.115499196000000,0,0xD3,0x5B
6.115499820000000,0,0xE2,0x5B
6.115501308000000,0,0xFF,0x5B
6.115501932000000,0,0x02,0x5B
6.115503416000000,0,0x00,0x5B
6.115504040000000,0,0x00,0x5B
6.115505524000000,0,0x00,0x5B
6.115506148000000,0,0x00,0x5B
6.115507636000000,0,0x00,0x5B
6.115508260000000,0,0x00,0x5B
6.115509744000000,0,0x00,0x5B
6.115510368000000,0,0x00,0x5B
6.115511852000000,0,0x00,0x5B
6.115512476000000,0,0x00,0x5B
6.115513964000000,0,0x00,0x5B
6.115514588000000,0,0x00,0x5B
6.115516072000000,0,0x00,0x5B
6.115516696000000,0,0x02,0x5B
6.115518180000000,0,0x85,0x5B
6.115518804000000,0,0x00,0x5B
6.115520292000000,0,0x4F,0x5B
6.115520916000000,0,0x4B,0x5B
6.115522400000000,0,0x00,0x5B
6.115523024000000,0,0x00,0x5B
6.115524508000000,0,0x00,0x5B
6.115525132000000,0,0x00,0x5B
6.115526620000000,0,0x01,0x5B
6.115527244000000,0,0x01,0x5B
6.115528728000000,0,0xE0,0x5B
6.115529352000000,0,0x0E,0x5B
6.115530836000000,0,0xE1,0x5B
6.115531460000000,0,0xFF,0x5B
6.115532948000000,0,0xD3,0x5B
6.115533572000000,0,0xE2,0x5B
6.115535056000000,0,0x55,0x5B
6.115535680000000,0,0x55,0x5B
6.115537164000000,0,0xE1,0x00
6.115537788000000,0,0xFF,0x00
7.025434924000000,0,0xC2,0x5B
7.025435548000000,0,0x00,0x5B
7.025436672000000,0,0x00,0x0C
7.025437296000000,0,0x00,0x5B
7.025444752000000,0,0xC2,0x5B
7.025445376000000,0,0x00,0x5B
7.025446500000000,0,0x00,0x0C
7.025447124000000,0,0x00,0x5B
7.025449440000000,0,0x41,0x5B
7.025450064000000,0,0x00,0x5B
7.025451172000000,0,0x00,0x5B
7.025451796000000,0,0x50,0x5B
7.025453892000000,0,0x00,0x5B
7.025454516000000,0,0x00,0x5B
7.025455984000000,0,0xAA,0x5B
7.025456612000000,0,0xAA,0x5B
7.025458096000000,0,0xAA,0x5B
7.025458720000000,0,0xAA,0x5B
7.025460204000000,0,0x46,0x5B
7.025460828000000,0,0x00,0x5B
7.025462312000000,0,0x00,0x5B
7.025462936000000,0,0x00,0x5B
7.025464424000000,0,0x33,0x5B
7.025465048000000,0,0x33,0x5B
7.025466532000000,0,0x00,0x5B
7.025467156000000,0,0x00,0x5B
7.025468640000000,0,0x00,0x5B
7.025469264000000,0,0x02,0x5B
7.025470752000000,0,0xE0,0x5B
7.025471376000000,0,0x0E,0x5B
7.025472860000000,0,0xE1,0x5B
7.025473484000000,0,0xFF,0x5B
7.025474968000000,0,0xD3,0x5B
7.025475592000000,0,0xE2,0x5B
7.025477080000000,0,0x86,0x5B
7.025477704000000,0,0xDD,0x5B
7.025479188000000,0,0x60,0x5B
7.025479812000000,0,0x00,0x5B
7.025481296000000,0,0x00,0x5B
7.025481924000000,0,0x00,0x5B
7.025483408000000,0,0x00,0x5B
7.025484032000000,0,0x10,0x5B
7.025485516000000,0,0x3A,0x5B
7.025486140000000,0,0xFF,0x5B
7.025487624000000,0,0xFE,0x5B
7.025488252000000,0,0x80,0x5B
7.025489736000000,0,0x00,0x5B
7.025490360000000,0,0x00,0x5B
7.025491844000000,0,0x00,0x5B
7.025492468000000,0,0x00,0x5B
7.025493952000000,0,0x00,0x5B
7.025494580000000,0,0x00,0x5B
7.025496064000000,0,0xE2,0x5B
7.025496688000000,0,0x0E,0x5B
7.025498172000000,0,0xE1,0x5B
7.025498796000000,0,0xFF,0x5B
7.025500280000000,0,0xFE,0x5B
7.025500908000000,0,0xFF,0x5B
7.025502392000000,0,0xD3,0x5B
7.025503016000000,0,0xE2,0x5B
7.025504500000000,0,0xFF,0x5B
7.025505124000000,0,0x02,0x5B
7.025506608000000,0,0x00,0x5B
7.025507236000000,0,0x00,0x5B
7.025508720000000,0,0x00,0x5B
7.025509344000000,0,0x00,0x5B
7.025510828000000,0,0x00,0x5B
7.025511452000000,0,0x00,0x5B
7.025512936000000,0,0x00,0x5B
7.025513564000000,0,0x00,0x5B
7.025515048000000,0,0x00,0x5B
7.025515672000000,0,0x00,0x5B
7.025517156000000,0,0x00,0x5B
7.025517780000000,0,0x00,0x5B
7.025519264000000,0,0x00,0x5B
7.025519892000000,0,0x02,0x5B
7.025521376000000,0,0x85,0x5B
7.025522000000000,0,0x00,0x5B
7.025523484000000,0,0x4F,0x5B
7.025524108000000,0,0x4B,0x5B
7.025525596000000,0,0x00,0x5B
7.025526220000000,0,0x00,0x5B
7.025527704000000,0,0x00,0x5B
7.025528328000000,0,0x00,0x5B
7.025529812000000,0,0x01,0x5B
7.025530436000000,0,0x01,0x5B
7.025531924000000,0,0xE0,0x5B
7.025532548000000,0,0x0E,0x5B
7.025534032000000,0,0xE1,0x5B
7.025534656000000,0,0xFF,0x5B
7.025536140000000,0,0xD3,0x5B
7.025536764000000,0,0xE2,0x5B
7.025538252000000,0,0x55,0x5B
7.025538876000000,0,0x55,0x5B
7.025540360000000,0,0xE1,0x00
7.025540984000000,0,0xFF,0x00
