Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
513186,00000109,false,Rx,3,8,00,01,00,00,00,00,00,01,
513358,00000200,false,Rx,3,8,00,00,00,08,FE,13,3C,64,
513606,00000201,false,Rx,3,8,01,00,00,00,00,00,00,01,
513928,00000202,false,Rx,3,8,00,00,20,00,00,00,00,20,
520489,00000291,false,Rx,3,8,00,00,FF,7F,00,00,00,00,
520737,00000523,false,Rx,3,8,1B,3B,3C,3C,FF,FF,00,01,
520984,00000524,false,Rx,3,8,00,00,FF,00,00,00,7F,00,
523141,00000109,false,Rx,3,8,00,01,00,00,00,00,00,12,
523387,00000200,false,Rx,3,8,00,00,00,08,FE,53,3C,64,
523635,00000201,false,Rx,3,8,41,00,00,00,00,00,00,41,
523881,00000202,false,Rx,3,8,20,00,20,00,00,00,00,00,
530498,00000291,false,Rx,3,8,00,00,FF,7F,00,00,00,00,
530677,00000523,false,Rx,3,8,1B,3B,3C,3C,FF,FF,00,01,
530924,00000524,false,Rx,3,8,00,00,FF,00,00,00,7F,00,
533166,00000109,false,Rx,3,8,00,01,00,00,00,00,00,23,
533377,00000200,false,Rx,3,8,00,00,00,08,FE,93,3C,64,
533679,00000201,false,Rx,3,8,81,00,00,00,00,00,00,81,
533902,00000202,false,Rx,3,8,40,00,20,00,00,00,00,60,
540464,00000291,false,Rx,3,8,00,00,FF,7F,00,00,00,00,
540714,00000523,false,Rx,3,8,1B,3B,3C,3C,FF,FF,00,01,
540961,00000524,false,Rx,3,8,00,00,FF,00,00,00,7F,00,
543117,00000109,false,Rx,3,8,00,01,00,00,00,00,00,34,
543364,00000200,false,Rx,3,8,00,00,00,08,FE,D3,3C,64,
543615,00000201,false,Rx,3,8,C1,00,00,00,00,00,00,C1,
543862,00000202,false,Rx,3,8,60,00,20,00,00,00,00,40,
550533,00000291,false,Rx,3,8,00,00,FF,7F,00,00,00,00,
550710,00000523,false,Rx,3,8,1B,3B,3C,3C,FF,FF,00,01,
550957,00000524,false,Rx,3,8,00,00,FF,00,00,00,7F,00,
553132,00000109,false,Rx,3,8,00,01,00,00,00,00,00,01,
553380,00000200,false,Rx,3,8,00,00,00,08,FE,13,3C,64,
553629,00000201,false,Rx,3,8,01,00,00,00,00,00,00,01,
553876,00000202,false,Rx,3,8,00,00,20,00,00,00,00,20,
560521,00000291,false,Rx,3,8,00,00,FF,7F,00,00,00,00,
560693,00000523,false,Rx,3,8,1B,3B,3C,3C,FF,FF,00,01,
560940,00000524,false,Rx,3,8,00,00,FF,00,00,00,7F,00,
563169,00000109,false,Rx,3,8,00,01,00,00,00,00,00,12,
563416,00000200,false,Rx,3,8,00,00,00,08,FE,53,3C,64,
563665,00000201,false,Rx,3,8,41,00,00,00,00,00,00,41,
563912,00000202,false,Rx,3,8,20,00,20,00,00,00,00,00,
570561,00000291,false,Rx,3,8,00,00,FF,7F,00,00,00,00,
570740,00000523,false,Rx,3,8,1B,3B,3C,3C,FF,FF,00,01,
570987,00000524,false,Rx,3,8,00,00,FF,00,00,00,7F,00,
572808,000002A1,false,Rx,3,8,01,00,00,14,01,16,08,00,
573144,00000109,false,Rx,3,8,00,01,00,00,00,00,00,23,
573391,00000200,false,Rx,3,8,00,00,00,08,FE,93,3C,64,
573641,00000201,false,Rx,3,8,81,00,00,00,00,00,00,81,
573888,00000202,false,Rx,3,8,40,00,20,00,00,00,00,60,
580526,00000291,false,Rx,3,8,00,00,FF,7F,00,00,00,00,
580774,00000523,false,Rx,3,8,1B,3B,3C,3C,FF,FF,00,01,
581021,00000524,false,Rx,3,8,00,00,FF,00,00,00,7F,00,
583179,00000109,false,Rx,3,8,00,01,00,00,00,00,00,34,
583426,00000200,false,Rx,3,8,00,00,00,08,FE,D3,3C,64,
583675,00000201,false,Rx,3,8,C1,00,00,00,00,00,00,C1,
583921,00000202,false,Rx,3,8,60,00,20,00,00,00,00,40,
590538,00000291,false,Rx,3,8,00,00,FF,7F,00,00,00,00,
590717,00000523,false,Rx,3,8,1B,3B,3C,3C,FF,FF,00,01,
590964,00000524,false,Rx,3,8,00,00,FF,00,00,00,7F,00,
593121,00000109,false,Rx,3,8,00,01,00,00,00,00,00,01,
593369,00000200,false,Rx,3,8,00,00,00,08,FE,13,3C,64,
593617,00000201,false,Rx,3,8,01,00,00,00,00,00,00,01,
593864,00000202,false,Rx,3,8,00,00,20,00,00,00,00,20,
600500,00000291,false,Rx,3,8,00,00,FF,7F,00,00,00,00,
600750,00000523,false,Rx,3,8,1B,3B,3C,3C,FF,FF,00,01,
600996,00000524,false,Rx,3,8,00,00,FF,00,00,00,7F,00,
603152,00000109,false,Rx,3,8,00,01,00,00,00,00,00,12,
603399,00000200,false,Rx,3,8,00,00,00,08,FE,53,3C,64,
603646,00000201,false,Rx,3,8,41,00,00,00,00,00,00,41,
603894,00000202,false,Rx,3,8,20,00,20,00,00,00,00,00,
610578,00000291,false,Rx,3,8,00,00,FF,7F,00,00,00,00,
610753,00000523,false,Rx,3,8,1B,3B,3C,3C,FF,FF,00,01,
611000,00000524,false,Rx,3,8,00,00,FF,00,00,00,7F,00,
611255,00000549,false,Rx,3,8,3C,73,00,00,00,00,00,80,
611502,00000579,false,Rx,3,8,7C,7C,7C,7C,44,00,00,FE,
611752,0000057A,false,Rx,3,8,1F,00,00,3E,00,00,00,80,
611928,0000057B,false,Rx,3,8,E3,01,00,80,24,50,64,A0,
612261,00000590,false,Rx,3,8,11,02,00,00,00,00,00,78,
612496,00000592,false,Rx,3,8,44,00,05,00,01,00,05,C5,
613182,00000109,false,Rx,3,8,00,01,00,00,00,00,00,23,
613429,00000200,false,Rx,3,8,00,00,00,08,FE,93,3C,64,
613680,00000201,false,Rx,3,8,81,00,00,00,00,00,00,81,
613927,00000202,false,Rx,3,8,40,00,20,00,00,00,00,60,
620489,00000291,false,Rx,3,8,00,00,FF,7F,00,00,00,00,
620737,00000523,false,Rx,3,8,1B,3B,3C,3C,FF,FF,00,01,
620984,00000524,false,Rx,3,8,00,00,FF,00,00,00,7F,00,
623141,00000109,false,Rx,3,8,00,01,00,00,00,00,00,34,
623388,00000200,false,Rx,3,8,00,00,00,08,FE,D3,3C,64,
623634,00000201,false,Rx,3,8,C1,00,00,00,00,00,00,C1,
623881,00000202,false,Rx,3,8,60,00,20,00,00,00,00,40,
630618,00000291,false,Rx,3,8,00,00,FF,7F,00,00,00,00,
630800,00000523,false,Rx,3,8,1B,3B,3C,3C,FF,FF,00,01,
631047,00000524,false,Rx,3,8,00,00,FF,00,00,00,7F,00,
633125,00000109,false,Rx,3,8,00,01,00,00,00,00,00,01,
633372,00000200,false,Rx,3,8,00,00,00,08,FE,13,3C,64,
633622,00000201,false,Rx,3,8,01,00,00,00,00,00,00,01,
633868,00000202,false,Rx,3,8,00,00,20,00,00,00,00,20,
640583,00000291,false,Rx,3,8,00,00,FF,7F,00,00,00,00,
640831,00000523,false,Rx,3,8,1B,3B,3C,3C,FF,FF,00,01,
641085,00000524,false,Rx,3,8,00,00,FF,00,00,00,7F,00,
643158,00000109,false,Rx,3,8,00,01,00,00,00,00,00,12,
643405,00000200,false,Rx,3,8,00,00,00,08,FE,53,3C,64,
643655,00000201,false,Rx,3,8,41,00,00,00,00,00,00,41,
643902,00000202,false,Rx,3,8,20,00,20,00,00,00,00,00,
650606,00000291,false,Rx,3,8,00,00,FF,7F,00,00,00,00,
650783,00000523,false,Rx,3,8,1B,3B,3C,3C,FF,FF,00,01,
651029,00000524,false,Rx,3,8,00,00,FF,00,00,00,7F,00,
653212,00000109,false,Rx,3,8,00,01,00,00,00,00,00,23,
653399,00000200,false,Rx,3,8,00,00,00,08,FE,93,3C,64,
