Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
6587348,000002B0,false,Rx,0,5,58,00,00,00,00,00,00,00,
6587595,00000354,false,Rx,0,8,AA,0A,55,05,00,01,00,4E,
6588680,00000450,false,Rx,0,3,00,26,04,00,00,00,00,00,
6588935,00000462,false,Rx,0,8,E0,2E,A4,16,00,00,00,00,
6589182,00000471,false,Rx,0,6,04,00,10,00,00,BC,00,00,
6589658,00000220,false,Rx,0,7,13,04,82,00,00,AC,0F,00,
6589913,00000153,false,Rx,0,8,20,00,10,F2,00,F2,A0,B4,
6590159,000002A2,false,Rx,0,8,05,00,00,00,00,00,00,00,
6590407,00000331,false,Rx,0,8,00,00,00,00,00,00,00,00,
6590654,00000387,false,Rx,0,8,1B,7A,2C,CE,00,98,09,00,
6590826,00000394,false,Rx,0,8,10,A4,00,00,10,84,13,83,
6591081,0000010C,false,Rx,0,8,04,00,55,54,15,80,01,39,
6592886,00000291,false,Rx,0,8,00,00,00,00,FE,FA,FA,00,
6593141,00000523,false,Rx,0,8,0C,38,36,36,2E,2B,00,00,
6593388,00000109,false,Rx,0,8,00,01,FA,00,00,00,00,0A,
6593636,00000200,false,Rx,0,8,00,80,49,04,00,3B,3C,00,
6593883,00000201,false,Rx,0,8,11,00,00,00,00,00,00,11,
6594138,00000202,false,Rx,0,8,02,00,20,00,00,00,00,22,
6594385,00000524,false,Rx,0,8,75,01,00,00,00,00,00,00,
6597675,00000354,false,Rx,0,8,AA,0A,55,05,00,01,00,3F,
6597847,000002B0,false,Rx,0,5,58,00,00,00,00,00,00,00,
6599695,00000220,false,Rx,0,7,12,C4,81,00,00,B1,0F,00,
6599867,00000153,false,Rx,0,8,20,00,10,F2,00,F2,B0,C4,
6601491,000002A2,false,Rx,0,8,04,00,00,00,00,00,00,00,
6601520,00000331,false,Rx,0,8,00,00,00,00,00,00,00,00,
6601537,00000386,false,Rx,0,8,00,40,00,C0,00,40,00,80,
6601554,0000010C,false,Rx,0,8,04,00,55,54,15,80,01,06,
6602776,00000291,false,Rx,0,8,00,00,00,00,FE,FA,FA,00,
6602976,00000523,false,Rx,0,8,0C,38,36,36,2E,2B,00,00,
6603225,00000524,false,Rx,0,8,75,01,00,00,00,00,00,00,
6603474,00000109,false,Rx,0,8,00,01,FA,00,00,00,00,1B,
6603721,00000200,false,Rx,0,8,00,80,49,04,00,7B,3C,00,
6603974,00000201,false,Rx,0,8,51,00,00,00,00,00,00,51,
6604221,00000202,false,Rx,0,8,22,00,20,00,00,00,00,02,
6607206,000002B0,false,Rx,0,5,58,00,00,00,00,00,00,00,
6607605,00000354,false,Rx,0,8,AA,0A,55,05,00,01,00,20,
6608538,00000450,false,Rx,0,3,00,26,04,00,00,00,00,00,
6608860,00000462,false,Rx,0,8,E0,2E,A4,16,00,00,00,00,
6609039,00000471,false,Rx,0,6,04,00,10,00,00,00,00,00,
6609666,00000220,false,Rx,0,7,12,A4,81,00,00,B4,0F,00,
6609920,00000153,false,Rx,0,8,20,00,10,F2,00,F2,C0,D4,
6610167,000002A2,false,Rx,0,8,05,00,00,00,00,00,00,00,
6610414,00000331,false,Rx,0,8,00,00,00,00,00,00,00,00,
6610585,00000387,false,Rx,0,8,1B,7A,2C,CE,00,99,0A,00,
6610833,00000394,false,Rx,0,8,0D,C4,00,00,0D,84,19,83,
6611238,0000010C,false,Rx,0,8,04,00,55,54,15,80,01,17,
6612940,00000291,false,Rx,0,8,00,00,00,00,FE,FA,FA,00,
6613111,00000523,false,Rx,0,8,0C,38,36,36,2E,2B,00,00,
6613358,00000109,false,Rx,0,8,00,01,FA,00,00,00,00,2C,
6613608,00000200,false,Rx,0,8,00,80,49,04,00,BB,3C,00,
6613855,00000201,false,Rx,0,8,91,00,00,00,00,00,00,91,
6614110,00000202,false,Rx,0,8,42,00,20,00,00,00,00,62,
6614358,00000524,false,Rx,0,8,75,01,00,00,00,00,00,00,
6617649,00000354,false,Rx,0,8,AA,0A,55,05,00,01,00,11,
6617821,000002B0,false,Rx,0,5,59,00,00,00,00,00,00,00,
6619671,00000220,false,Rx,0,7,13,A4,81,00,00,B0,0F,00,
6619925,00000153,false,Rx,0,8,20,00,10,F2,00,F2,D0,E4,
6621519,000002A2,false,Rx,0,8,04,00,00,00,00,00,00,00,
6621541,00000331,false,Rx,0,8,00,00,00,00,00,00,00,00,
6621560,00000386,false,Rx,0,8,00,80,00,C0,00,40,00,80,
6621577,0000010C,false,Rx,0,8,04,00,55,54,15,80,01,28,
6622762,00000291,false,Rx,0,8,00,00,00,00,FE,FA,FA,00,
6622968,00000523,false,Rx,0,8,0C,38,36,36,2D,2B,00,00,
6623273,00000524,false,Rx,0,8,75,01,00,00,00,00,00,00,
6623445,00000109,false,Rx,0,8,00,01,FA,00,00,00,00,3D,
6623692,00000200,false,Rx,0,8,00,80,49,04,00,FB,3C,00,
6623946,00000201,false,Rx,0,8,D1,00,00,00,00,00,00,D1,
6624193,00000202,false,Rx,0,8,62,00,20,00,00,00,00,42,
6627274,000002B0,false,Rx,0,5,58,00,00,00,00,00,00,00,
6627600,00000354,false,Rx,0,8,AA,0A,55,05,00,01,00,02,
6628686,00000450,false,Rx,0,3,00,26,04,00,00,00,00,00,
6628941,00000462,false,Rx,0,8,E0,2E,A4,16,00,00,00,00,
6629113,00000471,false,Rx,0,6,04,00,00,00,00,04,00,00,
6629663,00000220,false,Rx,0,7,14,E4,81,00,00,AC,0F,00,
6629918,00000153,false,Rx,0,8,20,00,10,F2,00,F2,E0,F4,
6630165,000002A2,false,Rx,0,8,05,00,00,00,00,00,00,00,
6630413,00000331,false,Rx,0,8,00,00,00,00,00,00,00,00,
6630661,00000387,false,Rx,0,8,1B,7A,2C,CE,00,9A,0B,00,
6630915,00000394,false,Rx,0,8,0F,E4,00,00,0F,84,13,83,
6631087,00000549,false,Rx,0,8,B0,81,41,64,A2,14,59,70,
6631337,0000010C,false,Rx,0,8,04,00,55,54,15,80,01,39,
6631626,00000579,false,Rx,0,8,A4,49,A4,49,44,00,00,FE,
6631839,0000057A,false,Rx,0,8,8D,C0,90,9E,FE,1D,01,80,
6632162,0000057B,false,Rx,0,8,E3,01,00,00,00,50,64,A0,
6632339,00000590,false,Rx,0,8,07,00,19,00,95,00,28,75,
6632487,00000592,false,Rx,0,8,40,EF,05,00,00,00,05,84,
6633065,00000291,false,Rx,0,8,00,00,00,00,FE,FA,FA,00,
6633312,00000109,false,Rx,0,8,00,01,FA,00,00,00,00,0A,
6633561,00000200,false,Rx,0,8,00,80,49,04,00,3B,3C,00,
6633808,00000201,false,Rx,0,8,11,00,00,00,00,00,00,11,
6634062,00000202,false,Rx,0,8,02,00,20,00,00,00,00,22,
6634309,00000490,false,Rx,0,7,00,00,08,00,00,00,00,00,
6634559,00000523,false,Rx,0,8,0C,38,36,36,2E,2B,00,00,
6634805,00000524,false,Rx,0,8,75,01,00,00,00,00,00,00,
6635060,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
6637334,00000584,false,Rx,0,8,01,00,00,14,12,00,45,41,
6637658,00000354,false,Rx,0,8,AA,0A,55,05,00,01,00,F3,
6637830,000002B0,false,Rx,0,5,57,00,00,00,00,00,00,00,
6639677,00000220,false,Rx,0,7,14,44,82,00,00,AC,0F,00,
6639932,00000153,false,Rx,0,8,20,00,10,F2,00,F2,00,14,
6641560,000002A2,false,Rx,0,8,04,00,00,00,00,00,00,00,
6641591,00000331,false,Rx,0,8,00,00,00,00,00,00,00,00,
6641612,00000386,false,Rx,0,8,00,C0,00,C0,00,40,00,80,
6641629,0000010C,false,Rx,0,8,04,00,55,54,15,80,01,06,
6641742,000004EE,false,Rx,0,8,00,00,00,00,00,00,00,06,
6641997,0000057F,false,Rx,0,8,80,0A,66,00,00,00,00,00,
6642300,00000581,false,Rx,0,8,00,00,00,00,00,00,00,00,
6642472,0000058E,false,Rx,0,8,00,01,00,EF,28,20,00,C0,
6642760,00000291,false,Rx,0,8,00,00,00,00,FE,FA,FA,00,
6642957,00000523,false,Rx,0,8,0C,38,36,36,2D,2B,00,00,
6643204,00000524,false,Rx,0,8,75,01,00,00,00,00,00,00,
6643450,00000109,false,Rx,0,8,00,01,FA,00,00,00,00,1B,
6643697,00000200,false,Rx,0,8,00,80,49,04,00,7B,3C,00,
6643952,00000201,false,Rx,0,8,51,00,00,00,00,00,00,51,
6644199,00000202,false,Rx,0,8,22,00,20,00,00,00,00,02,
6647261,000002B0,false,Rx,0,5,58,00,00,00,00,00,00,00,
6647660,00000354,false,Rx,0,8,AA,0A,55,05,00,01,00,E4,
6647831,000005F5,false,Rx,0,8,00,1E,00,14,0D,C9,59,97,
6648086,000005F6,false,Rx,0,8,00,00,00,00,00,00,1E,00,
6648333,000005F7,false,Rx,0,8,00,1E,00,00,00,58,00,00,
6648583,000005F8,false,Rx,0,8,7D,00,E9,0F,CC,7A,60,74,
6648755,00000450,false,Rx,0,3,00,26,04,00,00,00,00,00,
6649010,000005F9,false,Rx,0,8,86,73,FF,FF,00,00,00,AC,
6649257,00000462,false,Rx,0,8,E0,2E,A4,16,00,00,00,00,
6649429,00000471,false,Rx,0,6,04,00,10,00,00,08,00,00,
6649676,00000491,false,Rx,0,8,18,00,00,00,00,00,00,00,
6649931,00000153,false,Rx,0,8,20,00,10,F2,00,F2,10,24,
6650102,00000220,false,Rx,0,7,13,44,82,00,00,AD,0F,00,
6650349,000002A2,false,Rx,0,8,05,00,00,00,00,00,00,00,
6650671,00000331,false,Rx,0,8,00,00,00,00,00,00,00,00,
6650842,00000387,false,Rx,0,8,1B,7A,2C,CE,00,9B,0C,00,
6651097,00000394,false,Rx,0,8,12,04,00,00,12,84,19,83,
6651344,0000010C,false,Rx,0,8,04,00,55,54,15,80,01,17,
6651593,00000493,false,Rx,0,8,00,0E,FC,11,00,00,2C,01,
6651840,000004E2,false,Rx,0,8,AF,00,C3,00,00,00,00,00,
6652095,00000542,false,Rx,0,8,A6,2C,01,00,00,00,FF,FF,
6652267,00000594,false,Rx,0,8,C7,1C,48,26,C4,9F,00,00,
6652514,00000595,false,Rx,0,8,03,00,C2,C3,09,00,9B,0E,
6653305,00000109,false,Rx,0,8,00,01,FA,00,00,00,00,2C,
6653707,00000200,false,Rx,0,8,00,80,49,04,00,BB,3C,00,
6653961,00000201,false,Rx,0,8,91,00,00,00,00,00,00,91,
6654208,00000202,false,Rx,0,8,42,00,20,00,00,00,00,62,
6654611,00000596,false,Rx,0,8,00,92,00,00,18,00,02,03,
6654858,00000291,false,Rx,0,8,00,00,00,00,FE,FA,FA,00,
6655113,00000597,false,Rx,0,8,05,50,00,00,00,00,00,00,
6655359,00000523,false,Rx,0,8,0C,38,36,36,2E,2B,00,00,
6655608,00000598,false,Rx,0,8,00,00,00,00,4D,53,03,02,
6655939,00000599,false,Rx,0,8,08,00,00,00,00,00,00,00,
6656264,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
6656513,00000524,false,Rx,0,8,75,01,00,00,00,00,00,00,
6656760,0000059E,false,Rx,0,8,00,00,00,00,9B,0E,00,00,
6657015,000005A3,false,Rx,0,8,4F,00,00,00,00,00,00,00,
6657262,000005D5,false,Rx,0,8,00,00,00,00,00,00,00,00,
6657509,000005D6,false,Rx,0,8,C2,C3,09,00,02,03,00,B7,
6657756,00000354,false,Rx,0,8,AA,0A,55,05,00,01,00,D5,
6657935,000002B0,false,Rx,0,5,58,00,00,00,00,00,00,00,
6658182,000005D7,false,Rx,0,8,02,00,00,00,00,00,00,00,
6658510,000005D8,false,Rx,0,8,40,A6,03,00,50,00,9B,0E,
6659670,00000220,false,Rx,0,7,12,24,82,00,00,AE,0F,00,
6659925,00000153,false,Rx,0,8,20,00,10,F2,00,F2,20,34,
6660171,000002A2,false,Rx,0,8,04,00,00,00,00,00,00,00,
6661635,00000331,false,Rx,0,8,00,00,00,00,00,00,00,00,
6661654,00000386,false,Rx,0,8,00,00,00,00,00,40,00,80,
6661673,0000010C,false,Rx,0,8,04,00,55,54,15,80,01,28,
6662841,00000291,false,Rx,0,8,00,00,00,00,FE,FA,FA,00,
6663164,00000523,false,Rx,0,8,0C,38,36,36,2E,2B,00,00,
6663450,00000109,false,Rx,0,8,00,01,FA,00,00,00,00,3D,
6663697,00000200,false,Rx,0,8,00,80,49,04,00,FB,3C,00,
6663952,00000201,false,Rx,0,8,D1,00,00,00,00,00,00,D1,
6664199,00000202,false,Rx,0,8,62,00,20,00,00,00,00,42,
6664447,00000524,false,Rx,0,8,75,01,00,00,00,00,00,00,
6667206,000002B0,false,Rx,0,5,58,00,00,00,00,00,00,00,
6667606,00000354,false,Rx,0,8,AA,0A,55,05,00,01,00,C6,
6669025,00000450,false,Rx,0,3,00,26,04,00,00,00,00,00,
6669274,00000462,false,Rx,0,8,E0,2E,A4,16,00,00,00,00,
6669521,00000471,false,Rx,0,6,04,00,10,00,00,4C,00,00,
6669693,00000153,false,Rx,0,8,20,00,10,F2,00,F2,30,44,
6670175,00000220,false,Rx,0,7,11,44,82,00,00,AD,0F,00,
6670425,000002A2,false,Rx,0,8,05,00,00,00,00,00,00,00,
6670672,00000331,false,Rx,0,8,00,00,00,00,00,00,00,00,
6670927,00000387,false,Rx,0,8,1B,7A,2C,CE,00,9C,0D,00,
6671174,0000010C,false,Rx,0,8,04,00,55,54,15,80,01,39,
6671425,00000394,false,Rx,0,8,12,24,00,00,12,84,17,83,
6671596,00000541,false,Rx,0,8,03,00,40,00,C0,00,00,0C,
6671926,0000055C,false,Rx,0,8,8D,C0,90,9E,FE,1D,01,00,
6672173,0000055F,false,Rx,0,8,00,00,00,00,00,00,00,00,
6672420,00000561,false,Rx,0,8,00,00,00,00,00,00,00,00,
6672903,00000567,false,Rx,0,8,40,10,09,0B,01,00,00,00,
6673378,00000109,false,Rx,0,8,00,01,FA,00,00,00,00,0A,
6673625,00000200,false,Rx,0,8,00,80,49,04,00,3B,3C,00,
6673873,00000201,false,Rx,0,8,11,00,00,00,00,00,00,11,
6674356,00000202,false,Rx,0,8,02,00,20,00,00,00,00,22,
6674605,00000291,false,Rx,0,8,00,00,00,00,FE,FA,FA,00,
6674852,00000578,false,Rx,0,6,10,00,00,00,00,00,00,00,
6675031,00000523,false,Rx,0,8,0C,38,36,36,2D,2B,00,00,
6675278,00000588,false,Rx,0,8,A4,49,A4,49,00,00,00,00,
6675527,00000524,false,Rx,0,8,75,01,00,00,00,00,00,00,
6675774,000005EC,false,Rx,0,8,00,00,00,00,00,00,00,00,
6677623,00000354,false,Rx,0,8,AA,0A,55,05,00,01,00,B7,
6677795,000002B0,false,Rx,0,5,58,00,00,00,00,00,00,00,
6678049,00000570,false,Rx,0,8,00,00,4A,00,00,00,00,00,
6679663,00000220,false,Rx,0,7,12,64,82,00,00,AD,0F,00,
6679918,00000153,false,Rx,0,8,20,00,10,F2,00,F2,40,54,
6680165,000002A2,false,Rx,0,8,04,00,00,00,00,00,00,00,
6681711,00000331,false,Rx,0,8,00,00,00,00,00,00,00,00,
6681733,00000386,false,Rx,0,8,00,40,00,00,00,40,00,80,
6681750,00000507,false,Rx,0,4,00,00,00,01,00,00,00,00,
6681767,0000010C,false,Rx,0,8,04,00,55,54,15,80,01,06,
6682953,00000291,false,Rx,0,8,00,00,00,00,FE,FA,FA,00,
6683184,00000523,false,Rx,0,8,0C,38,36,36,2E,2B,00,00,
6683435,00000109,false,Rx,0,8,00,01,FA,00,00,00,00,1B,
6683682,00000200,false,Rx,0,8,00,80,49,04,00,7B,3C,00,
6684015,00000201,false,Rx,0,8,51,00,00,00,00,00,00,51,
6684262,00000202,false,Rx,0,8,22,00,20,00,00,00,00,02,
6684512,00000490,false,Rx,0,7,00,00,08,00,00,00,00,00,
6684759,00000524,false,Rx,0,8,75,01,00,00,00,00,00,00,
6686002,000005E5,false,Rx,0,8,00,00,00,00,00,00,00,00,
6686249,000005E6,false,Rx,0,8,00,F0,00,00,00,00,00,00,
6686498,000005E8,false,Rx,0,8,00,00,00,00,00,00,00,00,
6686745,000005E9,false,Rx,0,8,01,00,00,00,00,00,00,00,
6687226,000002B0,false,Rx,0,5,58,00,00,00,00,00,00,00,
6687625,00000354,false,Rx,0,8,AA,0A,55,05,00,01,00,A8,
6688636,00000450,false,Rx,0,3,00,26,04,00,00,00,00,00,
6688883,00000462,false,Rx,0,8,E0,2E,A4,16,00,00,00,00,
6689138,00000471,false,Rx,0,6,04,00,10,00,00,10,00,00,
6689688,00000220,false,Rx,0,7,13,24,82,00,00,B0,0F,00,
6689943,00000153,false,Rx,0,8,20,00,10,F2,00,F2,50,64,
6690191,000002A2,false,Rx,0,8,05,00,00,00,00,00,00,00,
6690440,00000331,false,Rx,0,8,00,00,00,00,00,00,00,00,
6690612,00000387,false,Rx,0,8,1B,7A,2C,CE,00,9D,0E,00,
6690859,00000394,false,Rx,0,8,11,44,00,00,11,84,17,83,
6691264,0000010C,false,Rx,0,8,04,00,55,54,15,80,01,17,
6692653,00000291,false,Rx,0,8,00,00,00,00,FE,FA,FA,00,
6693061,00000523,false,Rx,0,8,0C,38,36,36,2E,2B,00,00,
6693385,00000109,false,Rx,0,8,00,01,FA,00,00,00,00,2C,
6693636,00000200,false,Rx,0,8,00,80,49,04,00,BB,3C,00,
6693883,00000201,false,Rx,0,8,91,00,00,00,00,00,00,91,
6694189,00000202,false,Rx,0,8,42,00,20,00,00,00,00,62,
6694470,00000524,false,Rx,0,8,75,01,00,00,00,00,00,00,
6697649,00000354,false,Rx,0,8,AA,0A,55,05,00,01,00,99,
6697823,000002B0,false,Rx,0,5,58,00,00,00,00,00,00,00,
6699671,00000220,false,Rx,0,7,11,44,82,00,00,B2,0F,00,
6699926,00000153,false,Rx,0,8,20,00,10,F2,00,F2,60,74,
6700173,000002A2,false,Rx,0,8,04,00,00,00,00,00,00,00,
6701795,00000331,false,Rx,0,8,00,00,00,00,00,00,00,00,
6701823,00000386,false,Rx,0,8,00,80,00,00,00,40,00,80,
6701840,0000010C,false,Rx,0,8,04,00,55,54,15,80,01,28,
6702867,00000291,false,Rx,0,8,00,00,00,00,FE,FA,FA,00,
6703122,00000523,false,Rx,0,8,0C,38,36,36,2E,2B,00,00,
6703449,00000109,false,Rx,0,8,00,01,FA,00,00,00,00,3D,
6703696,00000200,false,Rx,0,8,00,80,49,04,00,FB,3C,00,
6703950,00000201,false,Rx,0,8,D1,00,00,00,00,00,00,D1,
6704197,00000202,false,Rx,0,8,62,00,20,00,00,00,00,42,
6704447,00000524,false,Rx,0,8,75,01,00,00,00,00,00,00,
6707130,000002B0,false,Rx,0,5,59,00,00,00,00,00,00,00,
6707605,00000354,false,Rx,0,8,AA,0A,55,05,00,01,00,8A,
6708613,00000450,false,Rx,0,3,00,26,04,00,00,00,00,00,
6708860,00000462,false,Rx,0,8,E0,2E,A4,16,00,00,00,00,
6709040,00000471,false,Rx,0,6,04,00,10,00,00,14,00,00,
6709666,00000220,false,Rx,0,7,10,24,82,00,00,AF,0F,00,
6709977,00000153,false,Rx,0,8,20,00,10,F2,00,F2,70,84,
6710131,000002A2,false,Rx,0,8,05,00,00,00,00,00,00,00,
6710465,00000331,false,Rx,0,8,00,00,00,00,00,00,00,00,
6710642,00000387,false,Rx,0,8,1B,7A,2C,CE,00,8F,00,00,
6710890,00000394,false,Rx,0,8,11,64,00,00,11,84,15,83,
6711219,0000010C,false,Rx,0,8,04,00,55,54,15,80,01,39,
6712683,00000291,false,Rx,0,8,00,00,00,00,FE,FA,FA,00,
6713244,00000109,false,Rx,0,8,00,01,FA,00,00,00,00,0A,
6713492,00000200,false,Rx,0,8,00,80,49,04,00,3B,3C,00,
6713740,00000201,false,Rx,0,8,11,00,00,00,00,00,00,11,
6713995,00000202,false,Rx,0,8,02,00,20,00,00,00,00,22,
6714166,00000523,false,Rx,0,8,0C,38,36,36,2E,2B,00,00,
6714567,00000524,false,Rx,0,8,75,01,00,00,00,00,00,00,
6717665,00000354,false,Rx,0,8,AA,0A,55,05,00,01,00,7B,
6717838,000002B0,false,Rx,0,5,59,00,00,00,00,00,00,00,
6719685,00000220,false,Rx,0,7,11,24,82,00,00,AC,0F,00,
6719940,00000153,false,Rx,0,8,20,00,10,F2,00,F2,80,94,
6720187,000002A2,false,Rx,0,8,04,00,00,00,00,00,00,00,
6721744,00000331,false,Rx,0,8,00,00,00,00,00,00,00,00,
6721772,00000386,false,Rx,0,8,00,C0,00,00,00,40,00,80,
6721789,0000010C,false,Rx,0,8,04,00,55,54,15,80,01,06,
6722964,00000291,false,Rx,0,8,00,00,00,00,FE,FA,FA,00,
6723082,00000523,false,Rx,0,8,0C,38,36,36,2E,2B,00,00,
6723331,00000109,false,Rx,0,8,00,01,FA,00,00,00,00,1B,
6723580,00000200,false,Rx,0,8,00,80,49,04,00,7B,3C,00,
6723827,00000201,false,Rx,0,8,51,00,00,00,00,00,00,51,
6724082,00000202,false,Rx,0,8,22,00,20,00,00,00,00,02,
6724329,00000524,false,Rx,0,8,75,01,00,00,00,00,00,00,
6727235,000002B0,false,Rx,0,5,58,00,00,00,00,00,00,00,
6727637,00000354,false,Rx,0,8,AA,0A,55,05,00,01,00,6C,
6728695,00000450,false,Rx,0,3,00,26,04,00,00,00,00,00,
6728952,00000462,false,Rx,0,8,E0,2E,A4,16,00,00,00,00,
6729124,00000471,false,Rx,0,6,04,00,00,00,00,18,00,00,
6729676,00000220,false,Rx,0,7,11,44,82,00,00,AA,0F,00,
6729930,00000153,false,Rx,0,8,20,00,10,F2,00,F2,90,A4,
6730177,000002A2,false,Rx,0,8,05,00,00,00,00,00,00,00,
6730427,00000331,false,Rx,0,8,00,00,00,00,00,00,00,00,
6730674,00000387,false,Rx,0,8,1B,7A,2C,CE,00,90,01,00,
6730845,00000394,false,Rx,0,8,12,84,00,00,12,84,11,83,
6731101,00000549,false,Rx,0,8,B0,81,41,64,A2,14,59,70,
6731348,0000010C,false,Rx,0,8,04,00,55,54,15,80,01,17,
6731596,00000579,false,Rx,0,8,A4,49,A4,49,44,00,00,FE,
6732084,0000057A,false,Rx,0,8,8D,C0,90,9E,FE,1D,01,80,
6732331,0000057B,false,Rx,0,8,E3,01,00,00,00,50,64,A0,
6732580,00000590,false,Rx,0,8,07,00,1A,00,95,00,29,75,
6732827,00000291,false,Rx,0,8,00,00,00,00,FE,FA,FA,00,
6733082,00000592,false,Rx,0,8,40,EF,05,00,00,00,05,C4,
6733329,00000109,false,Rx,0,8,00,01,FA,00,00,00,00,2C,
6733578,00000200,false,Rx,0,8,00,80,49,04,00,BB,3C,00,
6733825,00000201,false,Rx,0,8,91,00,00,00,00,00,00,91,
6734005,00000202,false,Rx,0,8,42,00,20,00,00,00,00,62,
6734251,00000490,false,Rx,0,7,00,00,08,00,00,00,00,00,
6734500,00000523,false,Rx,0,8,0C,38,36,36,2E,2C,00,00,
6734747,00000524,false,Rx,0,8,75,01,00,00,00,00,00,00,
6735080,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
6735327,00000540,false,Rx,0,8,5B,30,0A,00,19,01,00,00,
6737325,00000584,false,Rx,0,8,01,00,00,14,12,10,45,31,
6737651,00000354,false,Rx,0,8,AA,0A,55,05,00,01,00,5D,
6737823,000002B0,false,Rx,0,5,58,00,00,00,00,00,00,00,
6739671,00000220,false,Rx,0,7,0F,24,82,00,00,AB,0F,00,
6739926,00000153,false,Rx,0,8,20,00,10,F2,00,F2,A0,B4,
6740173,000002A2,false,Rx,0,8,04,00,00,00,00,00,00,00,
6741828,00000331,false,Rx,0,8,00,00,00,00,00,00,00,00,
6741857,00000386,false,Rx,0,8,00,00,00,40,00,40,00,80,
6741877,0000010C,false,Rx,0,8,04,00,55,54,15,80,01,28,
6741901,0000057F,false,Rx,0,8,80,0A,66,00,00,00,00,00,
6742160,000004EE,false,Rx,0,8,00,00,00,00,00,00,00,06,
6742408,00000581,false,Rx,0,8,00,00,00,00,00,00,00,00,
6742883,0000058E,false,Rx,0,8,00,01,00,EF,28,20,00,C0,
6743099,00000291,false,Rx,0,8,00,00,00,00,FE,FA,FA,00,
6743345,00000109,false,Rx,0,8,00,01,FA,00,00,00,00,3D,
6743595,00000200,false,Rx,0,8,00,80,49,04,00,FB,3C,00,
6743842,00000201,false,Rx,0,8,D1,00,00,00,00,00,00,D1,
6744097,00000202,false,Rx,0,8,62,00,20,00,00,00,00,42,
6744344,00000523,false,Rx,0,8,0C,38,36,36,2E,2B,00,00,
6744593,00000524,false,Rx,0,8,75,01,00,00,00,00,00,00,
6747201,000002B0,false,Rx,0,5,58,00,00,00,00,00,00,00,
6747600,00000354,false,Rx,0,8,AA,0A,55,05,00,01,00,4E,
6747847,000005F5,false,Rx,0,8,00,1E,00,14,0E,C9,59,94,
6748102,0000050D,false,Rx,0,8,00,00,00,00,00,00,00,00,
6748349,000005F6,false,Rx,0,8,00,00,00,00,00,00,1E,00,
6748596,000005F7,false,Rx,0,8,00,1E,00,00,00,58,00,00,
6748768,00000450,false,Rx,0,3,00,26,04,00,00,00,00,00,
6749022,000005F8,false,Rx,0,8,7D,00,E9,0F,CC,7A,60,74,
6749269,00000462,false,Rx,0,8,E0,2E,A4,16,00,00,00,00,
6749443,000005F9,false,Rx,0,8,86,73,FF,FF,00,00,00,AC,
6749690,00000153,false,Rx,0,8,20,00,10,F2,00,F2,B0,C4,
6749945,00000220,false,Rx,0,7,10,E4,81,00,00,AF,0F,00,
6750192,000002A2,false,Rx,0,8,05,00,00,00,00,00,00,00,
6750440,00000331,false,Rx,0,8,00,00,00,00,00,00,00,00,
6750611,00000387,false,Rx,0,8,1B,7A,2C,CE,00,91,02,00,
6750858,00000394,false,Rx,0,8,0F,A4,00,00,0F,84,17,83,
6751113,0000010C,false,Rx,0,8,04,00,55,54,15,80,01,39,
6751360,00000471,false,Rx,0,6,04,00,10,00,00,5C,00,00,
6751608,00000491,false,Rx,0,8,18,00,00,00,00,00,00,00,
6751855,00000493,false,Rx,0,8,00,0E,FC,11,00,00,2C,01,
6752035,000004E2,false,Rx,0,8,AF,00,C3,00,00,00,00,00,
6752282,00000542,false,Rx,0,8,A6,2C,01,00,00,00,FF,FF,
6752531,00000594,false,Rx,0,8,C7,1C,48,26,C4,9F,00,00,
6753166,00000291,false,Rx,0,8,00,00,00,00,FE,FA,FA,00,
6753414,00000109,false,Rx,0,8,00,01,FA,00,00,00,00,0A,
6753889,00000200,false,Rx,0,8,00,80,49,04,00,3B,3C,00,
6754144,00000201,false,Rx,0,8,11,00,00,00,00,00,00,11,
6754391,00000202,false,Rx,0,8,02,00,20,00,00,00,00,22,
6754565,00000523,false,Rx,0,8,0C,38,36,36,2E,2B,00,00,
6754812,00000595,false,Rx,0,8,03,00,C2,C3,09,00,9B,0E,
6755067,00000524,false,Rx,0,8,75,01,00,00,00,00,00,00,
6755314,00000596,false,Rx,0,8,00,92,00,00,18,00,02,03,
6755565,00000597,false,Rx,0,8,85,50,00,00,00,00,00,00,
6755811,00000598,false,Rx,0,8,00,00,00,00,4D,53,02,02,
6756066,00000599,false,Rx,0,8,08,00,00,00,00,00,00,00,
6756314,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
6756561,0000059E,false,Rx,0,8,00,00,00,00,9B,0E,00,00,
6756808,000005A3,false,Rx,0,8,4F,00,00,00,00,00,00,00,
6757063,000005D5,false,Rx,0,8,00,00,00,00,00,00,00,00,
6757310,000005D6,false,Rx,0,8,C2,C3,09,00,02,03,00,B7,
6757558,000005D7,false,Rx,0,8,02,00,00,00,00,00,00,00,
6757730,000002B0,false,Rx,0,5,58,00,00,00,00,00,00,00,
6757985,00000354,false,Rx,0,8,AA,0A,55,05,00,01,00,3F,
6758156,000005D8,false,Rx,0,8,40,A6,03,00,50,00,9B,0E,
